date,code,name,origin,price,benchmark,savings_pct,airline,depart,return,booking_link,confirmed
2026-08-14,TLC,"Toluca, Mexico",ORD,700,223,-214,Y4,2026-11-03,2026-11-08,"https://www.aviasales.com/search/ORD0311TLC08111?t=Y417936690401793711040000700ORDGDLTLC17941675201794222480000916TLCGDLORD_98d9071a4545b7921a5d13b7ba7df263_58883&search_date=13082026&expected_price_uuid=019ffb1c-945b-8030-6ae2-f70298539bd3&static_fare_key=TY%7CP0%7CH0%7CL1_1_25%7CCH0%7CR0%7CTBC1&itinerary_key=GGtL6EsHQN1L3_5uFidl5w&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=700&marker=741311",
2026-08-14,KBL,"Kabul, Afghanistan",IAH,1742,898,-94,QR,2026-12-29,2026-12-31,https://www.aviasales.com/search/IAH2912KBL31121?t=QR17985660001798699200001590IAHDOHDXBKBL17987382001798816800001940KBLDXBDOHIAH_f6389377153b5c9a0cc1de6f49d94f56_143308&search_date=09082026&expected_price_uuid=019fe4c2-adb4-8040-26cb-c02eb8855034&static_fare_key=TY%7CP0%7CH1%7CL1_1_50%7CCH0%7CR0%7CTBC1&itinerary_key=itzIF-jwuDaCDH3r1qA1Zg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1742&marker=741311,
2026-08-14,PSA,"Pisa, Italy",BWI,871,770,-13,UA,2027-04-29,2027-05-05,https://www.aviasales.com/search/BWI2904PSA05051?t=UA18089794201809107700001778BWIORDFRAPSA18095127001809563880001213PSAFRAORDBWI_54b6efb1e237a2070a5e9aa34bbdd400_71846&search_date=12082026&expected_price_uuid=019ff347-23d1-8040-63bf-c9d463c8ca26&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=-i0n5PIuBwIZlyEOjwhF8g&expected_price_source=share&expected_price_currency=usd&expected_price=871&marker=741311,
2026-08-14,YEG,"Edmonton, Canada",BOS,307,269,-14,PD,2026-09-01,2026-09-06,https://www.aviasales.com/search/BOS0109YEG06091?t=PD17882781001788298200000455BOSYOWYEG17886783001788709800000405YEGYOWBOS_3a2d5c0dc7da062697f10b199a9a140f_25256&search_date=08082026&expected_price_uuid=019fdf3a-c671-8030-2846-2931a369822f&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=njLm3maOOm3af0SZ_PUTow&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=307&marker=741311,
2026-08-14,KHI,"Karachi, Pakistan",IAD,773,680,-14,EY,2026-09-10,2026-09-30,https://www.aviasales.com/search/IAD1009KHI30091?t=EY17890530001789149000001060IADAUHKHI17908041001790847900001270KHIAUHIAD_aa7be3eace1f2dd49580a59ed23af033_64000&search_date=12082026&expected_price_uuid=019ff637-6694-8030-ec69-461125413752&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=mqF8rKcPnc380qX3HfHI9w&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=773&marker=741311,
2026-08-14,UGC,"Urgench, Uzbekistan",MIA,1497,1314,-14,TK,2026-10-17,2026-11-09,https://www.aviasales.com/search/MIA1710UGC09111?t=TK17922339001792392600002105MIAISTUGC17942142001794256500001305UGCISTMIA_d7a995f33a130c1f1882e06fca6fb6cc_124368&search_date=13082026&expected_price_uuid=019ffd85-5945-8030-65e4-e49589f3e7eb&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH0%7CR0%7CTBC1&itinerary_key=1NwZYKZgg4IULU2JnTSlHA&expected_price_source=share&expected_price_currency=usd&expected_price=1497&marker=741311,
2026-08-14,OCJ,"Ocho Rios, Jamaica",ATL,998,873,-14,AA,2027-02-11,2027-02-15,https://www.aviasales.com/search/ATL1102OCJ15021?t=AA18023278801802347380000325ATLMIAOCJ18026956201802726040000507OCJMIAATL_7f291e24ac813702531e5214156287e6_82911&search_date=14082026&expected_price_uuid=019ffe6c-b1d7-8030-2651-9eb6b3224b84&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=JncIhQ85droDsUJ0Dc8Gkw&expected_price_source=share&expected_price_currency=usd&expected_price=998&marker=741311,
2026-08-14,BOD,"Bordeaux/Merignac, France",LAX,1068,937,-14,B6,2026-08-14,2026-08-26,https://www.aviasales.com/search/LAX1408BOD26081?t=AT17867397001786896300002070LAXJFKLHRLTNBOD17877705001787905200002785BODBCNCMNLAX_b66a770f48738811a75c13a613a6880a_88529&search_date=12082026&expected_price_uuid=019ff6a4-41f6-8030-a7b3-daed795b7bb4&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=1NNLyWu_J_oUqvGhjtfiwA&expected_price_source=share&expected_price_currency=usd&expected_price=1068&marker=741311,
2026-08-14,GYD,"Baku, Azerbaijan",ORD,900,785,-15,QR,2026-09-18,2026-09-25,"https://www.aviasales.com/search/ORD1809GYD25091?t=QR17897592001789909800001970ORDDOHGYD17903472001790435100002005GYDDOHORD_22b056ec88bb6f535336d9a04f9efa48_74001&search_date=08082026&expected_price_uuid=019fe017-1b7e-8030-23d5-fbf7120092ed&static_fare_key=TY%7CP1%7CH1%7CL1_2_46%7CCH0%7CR0%7CTBC1&itinerary_key=XPbjrbmDobOkGRoz9Nuudg&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=900&marker=741311",
2026-08-14,MTY,"Monterrey, Mexico",IAH,239,207,-15,VB,2026-10-06,2026-10-13,https://www.aviasales.com/search/IAH0610MTY13101?t=VB17912799001791282000000095IAHMTY17918712001791880500000095MTYIAH_3a4f4e9e5f78b803fae7cb0796249bd4_19862&search_date=14082026&expected_price_uuid=019ffdb4-03a8-8030-ade7-1602825c0e65&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=WyHdLAn5dKtrr-EZy6uPAg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=239&marker=741311,
2026-08-14,CZM,"Cozumel, Mexico",DFW,609,531,-15,Y4,2027-03-16,2027-03-19,https://www.aviasales.com/search/DFW1603CZM19031?t=Y418052307401805296560001097DFWMEXCZM18054732601805539440001103CZMMEXDFW_481240e1557f7686feaba6c865df70e1_50211&search_date=11082026&expected_price_uuid=019ff170-dd6e-8030-2eff-ca608ec994ba&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=QMPPmc3pyzWtoF7T2pi_yg&expected_price_source=share&expected_price_currency=usd&expected_price=609&marker=741311,
2026-08-14,JMK,"Mykonos Island, Greece",LAX,1077,936,-15,TK,2026-11-24,2026-12-03,https://www.aviasales.com/search/LAX2411JMK03121?t=TK17955243001795627200001115LAXISTATHJMK17963202001796381400001620JMKATHISTLAX_df7522307d235d6dffcaf631f1d49a7a_88766&search_date=11082026&expected_price_uuid=019ff28d-8ef3-8040-6d3b-fdf82f3edb73&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH1%7CR0%7CTBC1&itinerary_key=DdGOwsfO8O9wzsiwH1zVcQ&expected_price_source=share&expected_price_currency=usd&expected_price=1077&marker=741311,
2026-08-14,SHE,"Shenyang, China",SEA,848,736,-15,KE,2026-08-30,2026-09-10,https://www.aviasales.com/search/SEA3008SHE10091?t=KE17880960001788252900001715SEAICNSHE17890353001789036800000925SHEICNSEA_7d74e456a3a18db1bfd87283b1870709_69911&search_date=12082026&expected_price_uuid=019ff401-aa4f-8040-6f68-bbdb241bc868&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=g6gbw2lU61Ft7IPzVg9fUg&expected_price_source=share&expected_price_currency=usd&expected_price=848&marker=741311,
2026-08-14,YUL,"Montreal, Canada",EWR,269,231,-16,PD,2026-08-21,2026-08-21,"https://www.aviasales.com/search/EWR2108YUL21081?t=PD17873151001787321280000103EWRYUL17873424001787348400000100YULEWR_a2bb57f2a5fe711af279dba6bfbc4042_22130&search_date=08082026&expected_price_uuid=019fdfcb-b035-8040-6270-6ea77d48af07&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=HXfPAhnGtfxOsx3_QtRPVw&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=269&marker=741311",
2026-08-14,IKT,"Irkutsk, Russia",IAD,1823,1574,-16,EY,2026-09-17,2026-09-26,https://www.aviasales.com/search/IAD1709IKT26091?t=EY17896578001789848900002465IADAUHBKKIKT17904171001790537100002720IKTLEDSAWHAMDUBIAD_86bc6ce050a30ead9d962f4f48a8d499_149992&search_date=09082026&expected_price_uuid=019fe59d-0f88-8040-a8ec-b03c3d024563&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=o2BzFDuFjHZZGM4XQ_hTfw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1823&marker=741311,
2026-08-14,TQO,"Tulum, Mexico",DEN,492,424,-16,Y4,2026-10-15,2026-11-12,https://www.aviasales.com/search/DEN1510TQO12111?t=Y417920723801792170000001567DENMEXMTYTQO17944830001794569460001561TQONLUGDLDEN_67b82fc9c8b2a30b5c1bab469371129c_40789&search_date=13082026&expected_price_uuid=019ff92c-3770-8040-a41c-0085d156e5b8&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=HQw8Hvu_2aMDP4Cvcz6aGA&expected_price_source=share&expected_price_currency=usd&expected_price=492&marker=741311,
2026-08-14,KRR,"Krasnodar, Russia",BOS,1442,1240,-16,BA,2026-08-22,2026-10-15,https://www.aviasales.com/search/BOS2208KRR15101?t=AA17874354001787583600002050BOSLHRSTNSAWISTKRR17920695001792154400001835KRRISTLGWLHRBOS_cd4f8e15890c9ebf22dc6356dbf74ebb_118956&search_date=11082026&expected_price_uuid=019ff2c1-b98b-8040-226a-9f4cc7efa8cb&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=sAj2EtpSxDz5CVzHZIWBKw&expected_price_source=share&expected_price_currency=usd&expected_price=1442&marker=741311,
2026-08-14,NJF,"Najaf, Iraq",SLC,1792,1544,-16,UA,2026-10-19,2026-11-24,https://www.aviasales.com/search/SLC1910NJF24111?t=EK17924262001792681500003715SLCORDDXBNJF17955354001795645980002443NJFDXBSEASLC_7fa39dd8bd065df2d25a0dbb167aa2ac_148596&search_date=13082026&expected_price_uuid=019ff950-b3e5-8030-a01a-3a12bdd5fda7&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=n9LLMPz_hXXO8yIWi6KwQg&expected_price_source=share&expected_price_currency=usd&expected_price=1792&marker=741311,
2026-08-14,NRT,"Tokyo, Japan",HNL,693,594,-17,ZG,2026-09-10,2026-09-24,https://www.aviasales.com/search/HNL1009NRT24091?t=ZG17890338001789131900000495HNLNRT17902770001790236200000460NRTHNL_6d15e22c332c5f522109e5518c043257_57489&search_date=13082026&expected_price_uuid=019ffa01-a5bc-8030-e151-7891de53ede6&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=XIpmJUOuHOKJhMbdvDYWIQ&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=693&marker=741311,
2026-08-14,NAN,"Nadi, Fiji",SFO,924,788,-17,FJ,2026-08-18,2026-09-16,https://www.aviasales.com/search/SFO1808NAN16091?t=FJ17870706601787205600001109SFOLAXNAN17895969001789566000000625NANSFO_d1f63c9cd77c6fd5abc2e0e2841b29ee_76185&search_date=11082026&expected_price_uuid=019ff240-b77e-8040-2427-f2b813650d39&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=rQ3eYGqpmgC9NYhg_RFzDg&expected_price_source=share&expected_price_currency=usd&expected_price=924&marker=741311,
2026-08-14,MAR,"Maracaibo, Venezuela",SFO,768,657,-17,AA,2026-11-28,2026-12-20,https://www.aviasales.com/search/SFO2811MAR20121?t=AA17958816001795962600001110SFOPHXMIAMAR17977797601797842280001282MARMIALAXSFO_22623bedc667744a159bf7fa145a4938_63285&search_date=11082026&expected_price_uuid=019ff1f5-d55b-8040-2ad3-4e908fb324c7&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=DpBR2cuVjjxxzPPp_qZVxg&expected_price_source=share&expected_price_currency=usd&expected_price=768&marker=741311,
2026-08-14,CPH,"Copenhagen, Denmark",BWI,552,466,-18,FI,2027-03-12,2027-03-22,https://www.aviasales.com/search/BWI1203CPH22031?t=FI18048804001804967100001085BWIKEFCPH18057201001805744400000705CPHKEFBWI_aa7a4cd277a84693244ef843d7e55cfd_45846&search_date=13082026&expected_price_uuid=019ffca3-3f22-8040-699a-29ff03150a1d&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=adtwRDC4RgPeRLh97jyG5A&expected_price_source=share&expected_price_currency=usd&expected_price=552&marker=741311,
2026-08-14,CCS,"Caracas, Venezuela",MIA,777,658,-18,MQ,2027-01-25,2027-01-31,https://www.aviasales.com/search/MIA2501CCS31011?t=AA18008673001800882900000200MIACCS18014040001801413000000210CCSMIA_d24a832decc10529af4b5f3db93ac2bc_64498&search_date=14082026&expected_price_uuid=019ffd9b-7dbc-8030-a6b8-83945b90a64f&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=vtb11GNPEAJBJKYmuJweMw&expected_price_source=share&expected_price_currency=usd&expected_price=777&marker=741311,
2026-08-14,DVO,"Davao City, Philippines",ORD,1059,896,-18,KE,2026-11-08,2026-11-22,https://www.aviasales.com/search/ORD0811DVO22111?t=KE17941365001794296100001820ORDICNMNLDVO17953374001795422600002260DVOMNLICNORD_e3db99c44ee40632e9b08ca84c15d4e7_86413&search_date=09082026&expected_price_uuid=019fe625-2878-8040-674e-73afd8264034&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_e7eHuEoo67LVer_WXQ8_g&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1059&marker=741311,
2026-08-14,ESB,"Ankara, Türkiye",ATL,1134,957,-18,F9,2026-09-24,2026-09-28,https://www.aviasales.com/search/ATL2409ESB28091?t=BF17902562401790382900001691ATLMIAORYCDGSAWESB17905767001790643660001536ESBSTNLHRZRHEWRATL_9d9245e6203f48cf67b663a275133c8c_94161&search_date=13082026&expected_price_uuid=019ffd63-9a8e-8030-6546-a9d103e3908c&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=YerhKdlhsd3WXBsEowTPBA&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=1134&marker=741311,
2026-08-14,CSY,"Cheboksary, Russia",SFO,1786,1518,-18,LO,2026-08-22,2026-09-03,https://www.aviasales.com/search/SFO2208CSY03091?t=UA17874384001787587800001890SFOWAWTBSVKOSVOCSY17884206001788591000003440CSYSVOAUHTPESFO_f3eb3451d627b1a53e0d6b282c07fa67_148383&search_date=13082026&expected_price_uuid=019ffc85-5683-8030-a2e6-8c68c3e955c5&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=mViSj1_do5KvV5xO1PSGrw&expected_price_source=share&expected_price_currency=usd&expected_price=1786&marker=741311,
2026-08-14,BGI,"Bridgetown, Barbados",LGA,494,410,-20,AC,2026-10-10,2026-10-21,https://www.aviasales.com/search/LGA1010BGI21101?t=AC17916621001791732300001170LGAYYZBGI17925996001792654560000916BGIYYZLGA_5122016a1f02607ea37ed5bc0c4350d6_41377&search_date=14082026&expected_price_uuid=019fffa0-1381-8040-67b2-8eb48caf9c7e&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=gtnz4KCtoDQ4Dhr2683uIA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=494&marker=741311,
2026-08-14,MRU,Mauritius,BOS,1680,1403,-20,AF,2026-10-10,2026-10-17,https://www.aviasales.com/search/BOS1010MRU17101?t=KL17916687001791790200001545BOSCDGMRU17922312001792352100002495MRUCDGBOS_dc0eef80337b0e8c3dafe8bc4cbac37e_140734&search_date=14082026&expected_price_uuid=019fff9f-f6f1-8050-a653-3e6010d294d2&static_fare_key=TY%7CP1%7CH0%7CL1_2_0%7CCH0%7CR0%7CTBC1&itinerary_key=l83TiEJp1DAIvVQam4T-NA&expected_price_source=share&expected_price_currency=usd&expected_price=1680&marker=741311,
2026-08-14,BJX,"Silao, Mexico",ORD,306,256,-20,Y4,2026-09-07,2026-09-21,https://www.aviasales.com/search/ORD0709BJX21091?t=Y417887463401788756600000231ORDBJX17900176201790035560000239BJXORD_ddeefb466fb59deee8c0a21e088a24b4_25368&search_date=12082026&expected_price_uuid=019ff775-8453-8040-aec9-626367b327f7&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=84VOH6Dq7ixCfBnZS3wJhg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=306&marker=741311,
2026-08-14,HHN,"Hahn, Germany",IAD,870,722,-20,PD,2026-09-09,2026-09-19,"https://www.aviasales.com/search/IAD0909HHN19091?t=TP17889531001789085700001850IADYTZYYZDUBLGWSTNHHN17898417001789917000001615HHNBCNLISIAD_06085d3cc6e40365e34195c9128e82b6_72268&search_date=13082026&expected_price_uuid=019ffd75-e935-8040-2e36-a1783c99b8ac&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Y-w_UtADQrtCr4f4lx7lLw&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=870&marker=741311",
2026-08-14,YHM,"Hamilton, Canada",MSP,525,376,-40,SY,2026-11-28,2026-12-03,https://www.aviasales.com/search/MSP2811YHM03121?t=SY17958480001795905300000895MSPTPAYHM17962791001796309160000561YHMFLLMSP_794ce278b664cecf1ee4818ec34d34cc_44029&search_date=13082026&expected_price_uuid=019ffbc6-28a2-8030-a7bb-6cb27c2f1685&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=LqP3XhZuoXkwTi2Qg_o8yQ&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=525&marker=741311,
2026-08-14,FAE,"Vagar, Faroe Islands",BWI,955,795,-20,FI,2026-09-09,2026-09-16,https://www.aviasales.com/search/BWI0909FAE16091?t=FI17889858001789069800001100BWIKEFCPHFAE17895450001789673100002435FAEOSLKEFBWI_6130c45de4d86e541afce365ca908cfb_78904&search_date=10082026&expected_price_uuid=019fec65-a07d-8040-21e1-822e0c434ca9&static_fare_key=TY%7CP0%7CH1%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=B3Eu0yYZMN-Yn5O6x9fSHQ&expected_price_source=share&expected_price_currency=usd&expected_price=955&marker=741311,
2026-08-14,RMO,"Chișinău, Moldova",LAX,719,595,-21,LO,2027-04-19,2027-05-18,https://www.aviasales.com/search/LAX1904RMO18051?t=LO18081525001808242200000895LAXWAWRMO18106641001810737300001820RMOWAWLAX_db3a22f0f21a04ee1819e3d44b5d6a93_59179&search_date=08082026&expected_price_uuid=019fe230-e866-8040-607b-29c0134144d8&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=373a8lTSww6mhahB_-3ryA&expected_price_source=share&expected_price_currency=usd&expected_price=719&marker=741311,
2026-08-14,CKY,"Conakry, Guinea",IND,1644,1359,-21,UA,2026-12-27,2027-01-22,https://www.aviasales.com/search/IND2712CKY22011?t=UA17983842001798489500001455INDORDBRUCKY18006468001800721320001542CKYBRUORDIND_f1c98e2ce8cb204e020053e8c24e0488_136565&search_date=14082026&expected_price_uuid=019ffd97-a46a-8030-6d11-5f846b4f3162&static_fare_key=TY%7CP0%7CH0%7CL1_2_0%7CCH0%7CR0%7CTBC1&itinerary_key=wEjQBHoVz_uYsz5rbPB1Vg&expected_price_source=share&expected_price_currency=usd&expected_price=1644&marker=741311,
2026-08-14,IOS,"Ilheus, Brazil",SNA,1890,1555,-22,UA,2026-09-10,2026-09-25,https://www.aviasales.com/search/SNA1009IOS25091?t=UA17890530001789220700002555SNAIAHGIGIOS17903451001790448060001956IOSCGHGRUORDSNA_ba89c7d88bad3fce3423cef1f01dc81d_156682&search_date=12082026&expected_price_uuid=019ff82e-62cf-8040-2759-06a1bdd6977f&static_fare_key=TY%7CP0%7CH0%7CL1_1_0%7CCH0%7CR0%7CTBC1&itinerary_key=xyy7k7hENXG4VMBH6y0K7w&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1890&marker=741311,
2026-08-14,NLU,"Reyes Acozac, Mexico",IAH,1123,254,-342,UA,2026-12-30,2027-01-06,"https://www.aviasales.com/search/IAH3012NLU06011?t=UA17986480801798671300000387IAHMTYNLU17992152001799238900000395NLUMTYIAH_15bf9f8c670b9d583fdb32342e7ec7d2_92379&search_date=08082026&expected_price_uuid=019fdf05-fb47-8030-2a7f-96eff090e03f&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=xdws9LV_QI2U14Cug8P81Q&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=1123&marker=741311",
2026-08-14,YHZ,"Halifax, Canada",TPA,435,354,-23,AA,2026-10-01,2026-10-07,https://www.aviasales.com/search/TPA0110YHZ07101?t=UA17908334401790866500000491TPACLTDCAYHZ17913564001791384960000536YHZEWRTPA_7be4879ab4639820990fa99371d1a2aa_35773&search_date=11082026&expected_price_uuid=019fefe6-804f-8040-297f-a7cf247eae24&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=kp4WOfrEqfKW6AYwtgbTwA&expected_price_source=share&expected_price_currency=usd&expected_price=435&marker=741311,
2026-08-14,PKC,"Petropavlovsk-Kamchatsky, Russia",DFW,2773,2260,-23,UA,2026-08-14,2026-08-21,https://www.aviasales.com/search/DFW1408PKC21081?t=UA17867265001786980600003215DFWEWRGLAAYTVKOSVOPKC17873361001787408100002220PKCSVOISTFRADFW_8d23ec05fb27ea079be7056a6a6b70fe_233604&search_date=14082026&expected_price_uuid=01a0013d-0d94-8040-aad2-6f198b441b34&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=DmHg2Rd7pjSsjZj1PunXjg&expected_price_source=share&expected_price_currency=usd&expected_price=2773&marker=741311,
2026-08-14,PTY,"Panama City, Panama",TPA,364,293,-24,AA,2026-08-23,2026-08-28,https://www.aviasales.com/search/TPA2308PTY28081?t=AA17874723001787488740000334TPAMIAPTY17879243401787954400000441PTYMIATPA_efcad198e3c06fa1740e35561fea1039_30279&search_date=14082026&expected_price_uuid=019ffe44-3671-8040-68ff-55f3215fd4be&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=uL7xtEFdODODsPbjlrRG1w&expected_price_source=share&expected_price_currency=usd&expected_price=364&marker=741311,
2026-08-14,ISU,"Sulaymaniyah, Iraq",MSP,1640,1150,-43,AC,2026-09-02,2026-10-02,https://www.aviasales.com/search/MSP0209ISU02101?t=AC17883360001788489000002070MSPYYZARNSAWISU17909118001790965200001370ISUSAWARNKEFMSP_102badd36f166561eaf4b240d7c5fe64_136204&search_date=14082026&expected_price_uuid=019ffdbb-65c6-8030-e1fe-c51850fabdd4&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=yv6W8fbHXnZ7xiZL0AwX6w&expected_price_source=share&expected_price_currency=usd&expected_price=1640&marker=741311,
2026-08-14,CFU,"Kerkyra Island, Greece",IAD,1104,893,-24,FI,2026-10-30,2026-11-07,https://www.aviasales.com/search/IAD3010CFU07111?t=BA17933928001793475600001020IADKEFMUCCFU17940885001794152400001485CFUATHLHRIAD_94b3eb87623e62f764297a958f9dd015_90800&search_date=08082026&expected_price_uuid=019fe0dd-81b1-8040-29cb-957b39268000&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Nded4-uRXRlDFCoG0qQ9pg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1104&marker=741311,
2026-08-14,LGK,"Langkawi, Malaysia",MIA,1490,1205,-24,TK,2026-11-07,2026-11-15,https://www.aviasales.com/search/MIA0711LGK15111?t=TK17940507001794315900003640MIAISTKULLGK17947509001794861300002620LGKKULISTMIA_ce6c75d7351ace286378e2353c702bab_122887&search_date=11082026&expected_price_uuid=019ff32f-0aab-8030-2282-5713a1a93cb6&static_fare_key=TY%7CP0%7CH1%7CL1_2_0%7CCH0%7CR0%7CTBC1&itinerary_key=Wi_lGzUZtTD5nN65K5cJRw&expected_price_source=share&expected_price_currency=usd&expected_price=1490&marker=741311,
2026-08-14,AGP,"Malaga, Spain",LAX,735,587,-25,LX,2027-02-10,2027-02-17,https://www.aviasales.com/search/LAX1002AGP17021?t=LX18022866001802446200002120LAXZRHAGP18028812001802968500001995AGPZRHLAX_fdedebb7d66f6b46551c52bbb747d7dd_60588&search_date=12082026&expected_price_uuid=019ff4a7-0100-8030-eece-cdbbf87cb15a&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_9kZYb1A7rBoovquFd1eZQ&expected_price_source=share&expected_price_currency=usd&expected_price=735&marker=741311,
2026-08-14,LTN,"London, UK",AUS,907,724,-25,AC,2026-09-25,2026-10-09,https://www.aviasales.com/search/AUS2509LTN09101?t=AC17903364001790431200001220AUSYYZDUBLTN17915268001791612060001781LTNDUBYVRAUS_41976261685452aacc2dac7d7449dce5_74747&search_date=11082026&expected_price_uuid=019ff194-a694-8030-e356-3c0c4bc6e025&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=YeTMRITN7kWJ01xIeJZJgA&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=907&marker=741311,
2026-08-14,MRS,"Marseille, France",SFO,905,719,-26,LH,2026-09-28,2026-10-07,https://www.aviasales.com/search/SFO2809MRS07101?t=UA17906295001790718300000940SFOMUCMRS17913531001791383400001045MRSMUCSFO_1e0c3e21e2e3a1b84027fa9590d418f7_75088&search_date=12082026&expected_price_uuid=019ff680-e496-8040-6295-13fc17660ac4&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Qfgw9Hsp_-Q67NKWIvKJSQ&expected_price_source=share&expected_price_currency=usd&expected_price=905&marker=741311,
2026-08-14,BSB,"Brasilia, Brazil",MSP,957,758,-26,AC,2026-11-04,2026-11-11,https://www.aviasales.com/search/MSP0411BSB11111?t=AC17938098001793928300001795MSPYYZGRUBSB17944158001794518400001890BSBCGHGRUYYZMSP_10e16ccfc0f0e0f12cf85e9f924f8a18_78751&search_date=07082026&expected_price_uuid=019fde0d-6cad-8030-ad82-a4f166358a0b&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=D_WwJgkVFMAfCo3VnXaoDg&expected_price_source=share&expected_price_currency=usd&expected_price=957&marker=741311,
